snapped_at,price,market_cap,total_volume
2015-08-07 00:00:00 UTC,2.83162,0.0,90622.0
2015-08-08 00:00:00 UTC,1.33075,80339475.0,368070.0
2015-08-10 00:00:00 UTC,0.6875857090838130,41556309.21112180,400464.0745435490
2015-08-11 00:00:00 UTC,1.067378879429950,64539006.306272200,1518998.2053373800
2015-08-12 00:00:00 UTC,1.256613175101660,76013261.05415400,2073893.3450314800
2015-08-13 00:00:00 UTC,1.825395446319750,110468836.22389000,4380142.704000350
2015-08-14 00:00:00 UTC,1.825974891355640,110555313.26025300,4355618.378552120
2015-08-15 00:00:00 UTC,1.670949668937770,101215246.3781060,2519633.2708181400
2015-08-16 00:00:00 UTC,1.476607254205030,89480939.24025030,3032657.656405740
2015-08-17 00:00:00 UTC,1.20387143115441,87313387.94547920,1880092.2147175800
2015-08-18 00:00:00 UTC,1.281393051659980,92957858.0620156,1696013.472335740
2015-08-19 00:00:00 UTC,1.252738651679080,90920695.86547750,1537200.8409894100
2015-08-20 00:00:00 UTC,1.484195074171870,107749185.84108400,2967730.5022106000
2015-08-21 00:00:00 UTC,1.40631477379752,102131022.8278610,1742881.8081502900
2015-08-22 00:00:00 UTC,1.380721536476640,100308763.78229800,914588.6539745610
2015-08-23 00:00:00 UTC,1.355182100454400,98488001.44464440,1610695.8727506500
2015-08-24 00:00:00 UTC,1.24657168269902,90625948.31797120,696476.5553267620
2015-08-25 00:00:00 UTC,1.160828327907260,84423109.08066370,1053169.3862050500
2015-08-26 00:00:00 UTC,1.119639156482990,81454879.46968540,1151700.041593050
2015-08-27 00:00:00 UTC,1.133690694008800,82504022.8230964,681460.2394411360
2015-08-28 00:00:00 UTC,1.188895698722610,86549490.63266210,715178.7899308850
2015-08-29 00:00:00 UTC,1.174343905252210,85515599.87435570,607200.891453558
2015-08-30 00:00:00 UTC,1.322350879918970,96321049.6917207,1045589.321256730
2015-08-31 00:00:00 UTC,1.353368417391330,98608290.53954790,1197102.0492865600
2015-09-01 00:00:00 UTC,1.350786688734450,98446826.49425760,610368.2430900690
2015-09-02 00:00:00 UTC,1.278810765308760,93224371.25915020,629746.119316548
2015-09-03 00:00:00 UTC,1.262770719520860,92075482.63297980,583923.7452450910
2015-09-04 00:00:00 UTC,1.269520099878090,92596631.55333720,333502.66115673900
2015-09-05 00:00:00 UTC,1.334976229386970,97402782.61913480,350815.4668948870
2015-09-06 00:00:00 UTC,1.29888313413515,94801706.70501990,317470.0943419730
2015-09-07 00:00:00 UTC,1.256223439965580,91718481.31789050,487005.2028033500
2015-09-08 00:00:00 UTC,1.236033260936940,90274690.39947060,419148.8018252040
2015-09-09 00:00:00 UTC,1.206529945086730,88150718.66876180,367774.3318949900
2015-09-10 00:00:00 UTC,1.167234841402140,85308945.82326,639527.9174929530
2015-09-11 00:00:00 UTC,0.9765090926915040,71394234.94958800,1901710.694902120
2015-09-12 00:00:00 UTC,1.038203585306110,75931677.01254050,800623.2998453850
2015-09-13 00:00:00 UTC,0.9386521502557870,68673818.80135790,658895.1959938460
2015-09-14 00:00:00 UTC,0.87402296242848,63965969.21105760,739213.7259180880
2015-09-15 00:00:00 UTC,0.9418231857274300,68951445.2301325,725816.471124354
2015-09-16 00:00:00 UTC,0.9032199195724050,66147947.57992840,629370.0849072990
2015-09-17 00:00:00 UTC,0.8830787289063510,64693831.07862290,910704.9512256780
2015-09-18 00:00:00 UTC,0.8460709193872470,62003275.12077280,478606.3969218410
2015-09-19 00:00:00 UTC,0.8821037996855980,64666306.22983540,387803.6167124920
2015-09-20 00:00:00 UTC,0.9363277614869440,68666556.12460060,514836.10862474900
2015-09-21 00:00:00 UTC,0.9010928790890970,66105164.81214320,429253.50431215800
2015-09-22 00:00:00 UTC,0.8971422650551500,65835322.779180100,485738.9553869820
2015-09-23 00:00:00 UTC,0.8940475222994910,65633959.754653800,204065.40590088800
2015-09-24 00:00:00 UTC,0.8160373080893040,59927327.71396770,818263.068224302
2015-09-25 00:00:00 UTC,0.7405192998515880,54400658.247102200,901151.6190115960
2015-09-26 00:00:00 UTC,0.7778014991497730,57158415.438244200,379124.1859007530
2015-09-27 00:00:00 UTC,0.7213584231130560,53028193.82255720,408380.6390382610
2015-09-28 00:00:00 UTC,0.5830570046974370,42874816.973063700,1214056.2117823900
2015-09-29 00:00:00 UTC,0.657832489515796,48389042.902712200,936630.3296074630
2015-09-30 00:00:00 UTC,0.7347630535971910,54065419.507539700,640217.6226458600
2015-10-01 00:00:00 UTC,0.6858121897138930,50481342.528862000,588839.7815035220
2015-10-02 00:00:00 UTC,0.6762217338750540,49792779.28891760,220969.48495190200
2015-10-03 00:00:00 UTC,0.6874757575411920,50638684.01549940,163820.85347975100
2015-10-04 00:00:00 UTC,0.6675468579375700,49187272.3502002,104370.45073472800
2015-10-05 00:00:00 UTC,0.6282550742429390,46307572.65224100,221647.20706785300
2015-10-06 00:00:00 UTC,0.64565776230867,47605896.39364780,268523.03787593400
2015-10-07 00:00:00 UTC,0.6100126973575230,44984157.19104540,216715.50684861500
2015-10-08 00:00:00 UTC,0.6234833021554510,45977519.79859990,310876.1441075320
2015-10-09 00:00:00 UTC,0.650768764684828,47989631.2526218,379233.1220398260
2015-10-10 00:00:00 UTC,0.6297949417268300,46490996.55001770,145554.93808006200
